filename,cls,x1,y1,x2,y2,conf
2.jpg,2,1597.102294921875,141.63397216796875,1763.80224609375,314.60205078125,0.9393664598464966
2.jpg,2,911.9811401367188,35.10844421386719,1028.31689453125,224.07992553710938,0.8986162543296814
2.jpg,2,933.8040161132812,547.205078125,1147.4658203125,751.3533935546875,0.8978154063224792
2.jpg,2,766.5390014648438,166.53744506835938,853.7362060546875,333.0731506347656,0.8943119645118713
2.jpg,2,1102.9752197265625,84.01446533203125,1238.7021484375,186.34767150878906,0.891247034072876
2.jpg,2,1000.0896606445312,116.8242416381836,1173.71875,322.2683410644531,0.8788966536521912
2.jpg,2,498.3036804199219,360.457763671875,665.19140625,553.9996948242188,0.8346311450004578
2.jpg,2,864.9549560546875,359.4172668457031,1116.6876220703125,514.9725341796875,0.8288850784301758
2.jpg,2,849.5978393554688,192.33352661132812,1001.845458984375,321.5466613769531,0.8197996616363525
2.jpg,2,1643.023681640625,500.2524719238281,1920.0,924.9724731445312,0.8153465390205383
2.jpg,2,343.26165771484375,339.9455871582031,485.9539794921875,478.9573974609375,0.8070788383483887
2.jpg,2,1503.8756103515625,696.267822265625,1659.10400390625,921.380615234375,0.8049895763397217
2.jpg,2,1371.9287109375,121.80148315429688,1480.5604248046875,264.03350830078125,0.7908543348312378
2.jpg,2,1745.0672607421875,283.82244873046875,1920.0,506.3485107421875,0.7806026935577393
2.jpg,2,1270.4696044921875,106.88992309570312,1327.1202392578125,217.17050170898438,0.7695503830909729
2.jpg,2,892.4016723632812,915.8380737304688,1099.137451171875,1074.269287109375,0.7589805126190186
2.jpg,2,948.9017944335938,704.570556640625,1191.899658203125,861.9970703125,0.7478818297386169
2.jpg,2,1181.634521484375,161.83016967773438,1277.476318359375,281.992919921875,0.7477309703826904
2.jpg,2,493.1781921386719,591.14404296875,654.359375,752.454833984375,0.7423458695411682
2.jpg,2,1631.681884765625,203.84701538085938,1919.499267578125,488.8984680175781,0.742263674736023
2.jpg,2,504.7456970214844,936.415283203125,681.9932861328125,1076.413330078125,0.7386307120323181
2.jpg,2,1487.8662109375,19.106019973754883,1737.4705810546875,154.42459106445312,0.7335889935493469
2.jpg,2,950.857666015625,705.587646484375,1110.84619140625,859.62939453125,0.7153927683830261
2.jpg,2,542.8654174804688,21.624658584594727,734.9917602539062,202.77035522460938,0.6636164784431458
2.jpg,2,58.56378936767578,413.05059814453125,165.54574584960938,529.5631103515625,0.6584842205047607
2.jpg,2,1281.893798828125,947.0169067382812,1494.80078125,1077.9356689453125,0.6352916359901428
2.jpg,2,1233.232177734375,7.935939788818359,1405.5120849609375,148.39724731445312,0.6152219772338867
2.jpg,2,1042.66455078125,826.2639770507812,1250.92431640625,1023.5663452148438,0.6024331450462341
2.jpg,2,898.934326171875,278.156005859375,975.2757568359375,383.41400146484375,0.5879911780357361
2.jpg,2,1160.447998046875,980.1729125976562,1256.870849609375,1079.635009765625,0.5875565409660339
2.jpg,2,712.306884765625,378.9917907714844,839.6530151367188,505.0079040527344,0.5773501396179199
2.jpg,2,1049.668212890625,27.84993553161621,1147.8072509765625,124.968017578125,0.5640977621078491
2.jpg,2,1082.244384765625,550.584228515625,1192.658447265625,674.3655395507812,0.5441400408744812
2.jpg,2,1147.095947265625,177.1431884765625,1203.18115234375,280.23919677734375,0.542169988155365
2.jpg,2,1552.808349609375,439.12261962890625,1718.14892578125,594.1636962890625,0.5395342111587524
2.jpg,2,746.1724853515625,959.9552001953125,973.2537841796875,1079.4696044921875,0.515146017074585
2.jpg,2,0.0,540.9073486328125,160.69752502441406,689.4432373046875,0.5076402425765991
2.jpg,2,694.68701171875,188.7351837158203,781.9864501953125,359.541015625,0.5066700577735901
2.jpg,2,415.4989013671875,252.13998413085938,522.878173828125,364.85009765625,0.5043684244155884
2.jpg,2,695.5770263671875,321.8702392578125,858.0305786132812,502.5191345214844,0.4983971416950226
2.jpg,2,1072.16796875,930.5494995117188,1201.6103515625,1039.0887451171875,0.48572856187820435
2.jpg,2,0.0,885.6229248046875,200.84999084472656,1076.261474609375,0.38298213481903076
2.jpg,2,1478.783935546875,28.046630859375,1751.33056640625,412.6921691894531,0.3701692521572113
2.jpg,2,437.3704833984375,798.4248046875,635.8447265625,995.6224365234375,0.3426608145236969
2.jpg,2,866.2230834960938,377.215576171875,1060.830078125,516.1241455078125,0.3152180314064026
2.jpg,0,1249.8641357421875,171.99627685546875,1393.730224609375,328.5121765136719,0.288411408662796
2.jpg,2,199.7958984375,13.474891662597656,401.48419189453125,211.11314392089844,0.287985622882843
2.jpg,2,710.530029296875,120.80166625976562,792.5308837890625,207.09938049316406,0.270499050617218
2.jpg,2,756.3623046875,932.8916015625,1095.8134765625,1076.94287109375,0.25021812319755554
3.jpg,2,1611.390380859375,134.70611572265625,1767.76904296875,325.9900817871094,0.9567961692810059
3.jpg,2,924.134033203125,491.6543884277344,1180.9456787109375,730.232421875,0.9392467141151428
3.jpg,2,1133.53515625,130.70632934570312,1291.7706298828125,290.64288330078125,0.9060394763946533
3.jpg,2,425.2042236328125,805.8458862304688,630.986328125,999.6110229492188,0.9059175252914429
3.jpg,2,335.2073059082031,339.3847961425781,483.4368896484375,479.09967041015625,0.9003638625144958
3.jpg,2,902.8017578125,632.2950439453125,996.438232421875,751.0405883789062,0.8775665760040283
3.jpg,2,709.3780517578125,362.1009521484375,806.1671142578125,505.3933410644531,0.8739729523658752
3.jpg,2,966.0269775390625,697.361328125,1260.1737060546875,851.13232421875,0.8712552189826965
3.jpg,2,1489.334228515625,717.3189697265625,1657.84326171875,929.5805053710938,0.8684312105178833
3.jpg,2,1593.7437744140625,206.31732177734375,1920.0,520.3424072265625,0.8655645847320557
